row	col	xmin	ymin	xmax	ymax
93	15	1247305.08746798	1907045.57403268	1259305.08746798	1919045.57403268
93	16	1259305.08746798	1907045.57403268	1271305.08746798	1919045.57403268
93	17	1271305.08746798	1907045.57403268	1283305.08746798	1919045.57403268
93	18	1283305.08746798	1907045.57403268	1295305.08746798	1919045.57403268
93	19	1295305.08746798	1907045.57403268	1307305.08746798	1919045.57403268
93	20	1307305.08746798	1907045.57403268	1319305.08746798	1919045.57403268
93	21	1319305.08746798	1907045.57403268	1331305.08746798	1919045.57403268
93	22	1331305.08746798	1907045.57403268	1343305.08746798	1919045.57403268
93	23	1343305.08746798	1907045.57403268	1355305.08746798	1919045.57403268
93	24	1355305.08746798	1907045.57403268	1367305.08746798	1919045.57403268
93	25	1367305.08746798	1907045.57403268	1379305.08746798	1919045.57403268
93	26	1379305.08746798	1907045.57403268	1391305.08746798	1919045.57403268
93	27	1391305.08746798	1907045.57403268	1403305.08746798	1919045.57403268
93	28	1403305.08746798	1907045.57403268	1415305.08746798	1919045.57403268
93	29	1415305.08746798	1907045.57403268	1427305.08746798	1919045.57403268
93	30	1427305.08746798	1907045.57403268	1439305.08746798	1919045.57403268
93	31	1439305.08746798	1907045.57403268	1451305.08746798	1919045.57403268
93	32	1451305.08746798	1907045.57403268	1463305.08746798	1919045.57403268
93	33	1463305.08746798	1907045.57403268	1475305.08746798	1919045.57403268
93	34	1475305.08746798	1907045.57403268	1487305.08746798	1919045.57403268
93	35	1487305.08746798	1907045.57403268	1499305.08746798	1919045.57403268
93	36	1499305.08746798	1907045.57403268	1511305.08746798	1919045.57403268
93	37	1511305.08746798	1907045.57403268	1523305.08746798	1919045.57403268
93	38	1523305.08746798	1907045.57403268	1535305.08746798	1919045.57403268
93	39	1535305.08746798	1907045.57403268	1547305.08746798	1919045.57403268
93	40	1547305.08746798	1907045.57403268	1559305.08746798	1919045.57403268
93	41	1559305.08746798	1907045.57403268	1571305.08746798	1919045.57403268
93	42	1571305.08746798	1907045.57403268	1583305.08746798	1919045.57403268
93	43	1583305.08746798	1907045.57403268	1595305.08746798	1919045.57403268
93	44	1595305.08746798	1907045.57403268	1607305.08746798	1919045.57403268
93	45	1607305.08746798	1907045.57403268	1619305.08746798	1919045.57403268
93	46	1619305.08746798	1907045.57403268	1631305.08746798	1919045.57403268
93	47	1631305.08746798	1907045.57403268	1643305.08746798	1919045.57403268
93	48	1643305.08746798	1907045.57403268	1655305.08746798	1919045.57403268
93	49	1655305.08746798	1907045.57403268	1667305.08746798	1919045.57403268
93	51	1679305.08746798	1907045.57403268	1691305.08746798	1919045.57403268
93	52	1691305.08746798	1907045.57403268	1703305.08746798	1919045.57403268
93	53	1703305.08746798	1907045.57403268	1715305.08746798	1919045.57403268
93	54	1715305.08746798	1907045.57403268	1727305.08746798	1919045.57403268
93	55	1727305.08746798	1907045.57403268	1739305.08746798	1919045.57403268
93	56	1739305.08746798	1907045.57403268	1751305.08746798	1919045.57403268
93	57	1751305.08746798	1907045.57403268	1763305.08746798	1919045.57403268
93	58	1763305.08746798	1907045.57403268	1775305.08746798	1919045.57403268
93	59	1775305.08746798	1907045.57403268	1787305.08746798	1919045.57403268
93	60	1787305.08746798	1907045.57403268	1799305.08746798	1919045.57403268
94	12	1211305.08746798	1895045.57403268	1223305.08746798	1907045.57403268
94	13	1223305.08746798	1895045.57403268	1235305.08746798	1907045.57403268
94	14	1235305.08746798	1895045.57403268	1247305.08746798	1907045.57403268
94	15	1247305.08746798	1895045.57403268	1259305.08746798	1907045.57403268
94	16	1259305.08746798	1895045.57403268	1271305.08746798	1907045.57403268
94	17	1271305.08746798	1895045.57403268	1283305.08746798	1907045.57403268
94	18	1283305.08746798	1895045.57403268	1295305.08746798	1907045.57403268
94	19	1295305.08746798	1895045.57403268	1307305.08746798	1907045.57403268
94	20	1307305.08746798	1895045.57403268	1319305.08746798	1907045.57403268
94	21	1319305.08746798	1895045.57403268	1331305.08746798	1907045.57403268
94	22	1331305.08746798	1895045.57403268	1343305.08746798	1907045.57403268
94	23	1343305.08746798	1895045.57403268	1355305.08746798	1907045.57403268
94	24	1355305.08746798	1895045.57403268	1367305.08746798	1907045.57403268
94	25	1367305.08746798	1895045.57403268	1379305.08746798	1907045.57403268
94	26	1379305.08746798	1895045.57403268	1391305.08746798	1907045.57403268
94	27	1391305.08746798	1895045.57403268	1403305.08746798	1907045.57403268
94	28	1403305.08746798	1895045.57403268	1415305.08746798	1907045.57403268
94	29	1415305.08746798	1895045.57403268	1427305.08746798	1907045.57403268
94	30	1427305.08746798	1895045.57403268	1439305.08746798	1907045.57403268
94	31	1439305.08746798	1895045.57403268	1451305.08746798	1907045.57403268
94	32	1451305.08746798	1895045.57403268	1463305.08746798	1907045.57403268
94	33	1463305.08746798	1895045.57403268	1475305.08746798	1907045.57403268
94	34	1475305.08746798	1895045.57403268	1487305.08746798	1907045.57403268
94	35	1487305.08746798	1895045.57403268	1499305.08746798	1907045.57403268
94	36	1499305.08746798	1895045.57403268	1511305.08746798	1907045.57403268
94	37	1511305.08746798	1895045.57403268	1523305.08746798	1907045.57403268
94	38	1523305.08746798	1895045.57403268	1535305.08746798	1907045.57403268
94	39	1535305.08746798	1895045.57403268	1547305.08746798	1907045.57403268
94	40	1547305.08746798	1895045.57403268	1559305.08746798	1907045.57403268
94	41	1559305.08746798	1895045.57403268	1571305.08746798	1907045.57403268
94	42	1571305.08746798	1895045.57403268	1583305.08746798	1907045.57403268
94	43	1583305.08746798	1895045.57403268	1595305.08746798	1907045.57403268
94	44	1595305.08746798	1895045.57403268	1607305.08746798	1907045.57403268
94	45	1607305.08746798	1895045.57403268	1619305.08746798	1907045.57403268
94	46	1619305.08746798	1895045.57403268	1631305.08746798	1907045.57403268
94	47	1631305.08746798	1895045.57403268	1643305.08746798	1907045.57403268
94	48	1643305.08746798	1895045.57403268	1655305.08746798	1907045.57403268
94	49	1655305.08746798	1895045.57403268	1667305.08746798	1907045.57403268
94	50	1667305.08746798	1895045.57403268	1679305.08746798	1907045.57403268
94	51	1679305.08746798	1895045.57403268	1691305.08746798	1907045.57403268
94	52	1691305.08746798	1895045.57403268	1703305.08746798	1907045.57403268
94	53	1703305.08746798	1895045.57403268	1715305.08746798	1907045.57403268
94	54	1715305.08746798	1895045.57403268	1727305.08746798	1907045.57403268
94	55	1727305.08746798	1895045.57403268	1739305.08746798	1907045.57403268
94	56	1739305.08746798	1895045.57403268	1751305.08746798	1907045.57403268
94	57	1751305.08746798	1895045.57403268	1763305.08746798	1907045.57403268
94	58	1763305.08746798	1895045.57403268	1775305.08746798	1907045.57403268
94	59	1775305.08746798	1895045.57403268	1787305.08746798	1907045.57403268
94	60	1787305.08746798	1895045.57403268	1799305.08746798	1907045.57403268
95	12	1211305.08746798	1883045.57403268	1223305.08746798	1895045.57403268
95	13	1223305.08746798	1883045.57403268	1235305.08746798	1895045.57403268
95	14	1235305.08746798	1883045.57403268	1247305.08746798	1895045.57403268
95	15	1247305.08746798	1883045.57403268	1259305.08746798	1895045.57403268
95	16	1259305.08746798	1883045.57403268	1271305.08746798	1895045.57403268
95	17	1271305.08746798	1883045.57403268	1283305.08746798	1895045.57403268
95	18	1283305.08746798	1883045.57403268	1295305.08746798	1895045.57403268
95	19	1295305.08746798	1883045.57403268	1307305.08746798	1895045.57403268
95	20	1307305.08746798	1883045.57403268	1319305.08746798	1895045.57403268
95	21	1319305.08746798	1883045.57403268	1331305.08746798	1895045.57403268
95	22	1331305.08746798	1883045.57403268	1343305.08746798	1895045.57403268
95	23	1343305.08746798	1883045.57403268	1355305.08746798	1895045.57403268
95	24	1355305.08746798	1883045.57403268	1367305.08746798	1895045.57403268
95	25	1367305.08746798	1883045.57403268	1379305.08746798	1895045.57403268
95	26	1379305.08746798	1883045.57403268	1391305.08746798	1895045.57403268
95	27	1391305.08746798	1883045.57403268	1403305.08746798	1895045.57403268
95	28	1403305.08746798	1883045.57403268	1415305.08746798	1895045.57403268
95	29	1415305.08746798	1883045.57403268	1427305.08746798	1895045.57403268
95	30	1427305.08746798	1883045.57403268	1439305.08746798	1895045.57403268
95	31	1439305.08746798	1883045.57403268	1451305.08746798	1895045.57403268
95	32	1451305.08746798	1883045.57403268	1463305.08746798	1895045.57403268
95	33	1463305.08746798	1883045.57403268	1475305.08746798	1895045.57403268
95	34	1475305.08746798	1883045.57403268	1487305.08746798	1895045.57403268
95	35	1487305.08746798	1883045.57403268	1499305.08746798	1895045.57403268
95	36	1499305.08746798	1883045.57403268	1511305.08746798	1895045.57403268
95	37	1511305.08746798	1883045.57403268	1523305.08746798	1895045.57403268
95	38	1523305.08746798	1883045.57403268	1535305.08746798	1895045.57403268
95	39	1535305.08746798	1883045.57403268	1547305.08746798	1895045.57403268
95	40	1547305.08746798	1883045.57403268	1559305.08746798	1895045.57403268
95	41	1559305.08746798	1883045.57403268	1571305.08746798	1895045.57403268
95	42	1571305.08746798	1883045.57403268	1583305.08746798	1895045.57403268
95	43	1583305.08746798	1883045.57403268	1595305.08746798	1895045.57403268
95	44	1595305.08746798	1883045.57403268	1607305.08746798	1895045.57403268
95	45	1607305.08746798	1883045.57403268	1619305.08746798	1895045.57403268
95	46	1619305.08746798	1883045.57403268	1631305.08746798	1895045.57403268
95	47	1631305.08746798	1883045.57403268	1643305.08746798	1895045.57403268
95	48	1643305.08746798	1883045.57403268	1655305.08746798	1895045.57403268
95	49	1655305.08746798	1883045.57403268	1667305.08746798	1895045.57403268
95	50	1667305.08746798	1883045.57403268	1679305.08746798	1895045.57403268
95	51	1679305.08746798	1883045.57403268	1691305.08746798	1895045.57403268
95	52	1691305.08746798	1883045.57403268	1703305.08746798	1895045.57403268
95	53	1703305.08746798	1883045.57403268	1715305.08746798	1895045.57403268
95	54	1715305.08746798	1883045.57403268	1727305.08746798	1895045.57403268
95	55	1727305.08746798	1883045.57403268	1739305.08746798	1895045.57403268
95	56	1739305.08746798	1883045.57403268	1751305.08746798	1895045.57403268
95	57	1751305.08746798	1883045.57403268	1763305.08746798	1895045.57403268
95	58	1763305.08746798	1883045.57403268	1775305.08746798	1895045.57403268
95	59	1775305.08746798	1883045.57403268	1787305.08746798	1895045.57403268
95	60	1787305.08746798	1883045.57403268	1799305.08746798	1895045.57403268
96	12	1211305.08746798	1871045.57403268	1223305.08746798	1883045.57403268
96	13	1223305.08746798	1871045.57403268	1235305.08746798	1883045.57403268
96	14	1235305.08746798	1871045.57403268	1247305.08746798	1883045.57403268
96	15	1247305.08746798	1871045.57403268	1259305.08746798	1883045.57403268
96	16	1259305.08746798	1871045.57403268	1271305.08746798	1883045.57403268
96	17	1271305.08746798	1871045.57403268	1283305.08746798	1883045.57403268
96	18	1283305.08746798	1871045.57403268	1295305.08746798	1883045.57403268
96	19	1295305.08746798	1871045.57403268	1307305.08746798	1883045.57403268
96	20	1307305.08746798	1871045.57403268	1319305.08746798	1883045.57403268
96	21	1319305.08746798	1871045.57403268	1331305.08746798	1883045.57403268
96	22	1331305.08746798	1871045.57403268	1343305.08746798	1883045.57403268
96	23	1343305.08746798	1871045.57403268	1355305.08746798	1883045.57403268
96	24	1355305.08746798	1871045.57403268	1367305.08746798	1883045.57403268
96	25	1367305.08746798	1871045.57403268	1379305.08746798	1883045.57403268
96	26	1379305.08746798	1871045.57403268	1391305.08746798	1883045.57403268
96	27	1391305.08746798	1871045.57403268	1403305.08746798	1883045.57403268
96	28	1403305.08746798	1871045.57403268	1415305.08746798	1883045.57403268
96	29	1415305.08746798	1871045.57403268	1427305.08746798	1883045.57403268
96	30	1427305.08746798	1871045.57403268	1439305.08746798	1883045.57403268
96	31	1439305.08746798	1871045.57403268	1451305.08746798	1883045.57403268
96	32	1451305.08746798	1871045.57403268	1463305.08746798	1883045.57403268
96	33	1463305.08746798	1871045.57403268	1475305.08746798	1883045.57403268
96	34	1475305.08746798	1871045.57403268	1487305.08746798	1883045.57403268
96	35	1487305.08746798	1871045.57403268	1499305.08746798	1883045.57403268
96	36	1499305.08746798	1871045.57403268	1511305.08746798	1883045.57403268
96	37	1511305.08746798	1871045.57403268	1523305.08746798	1883045.57403268
96	38	1523305.08746798	1871045.57403268	1535305.08746798	1883045.57403268
96	39	1535305.08746798	1871045.57403268	1547305.08746798	1883045.57403268
96	40	1547305.08746798	1871045.57403268	1559305.08746798	1883045.57403268
96	41	1559305.08746798	1871045.57403268	1571305.08746798	1883045.57403268
96	42	1571305.08746798	1871045.57403268	1583305.08746798	1883045.57403268
96	43	1583305.08746798	1871045.57403268	1595305.08746798	1883045.57403268
96	44	1595305.08746798	1871045.57403268	1607305.08746798	1883045.57403268
96	45	1607305.08746798	1871045.57403268	1619305.08746798	1883045.57403268
96	46	1619305.08746798	1871045.57403268	1631305.08746798	1883045.57403268
96	47	1631305.08746798	1871045.57403268	1643305.08746798	1883045.57403268
96	48	1643305.08746798	1871045.57403268	1655305.08746798	1883045.57403268
96	49	1655305.08746798	1871045.57403268	1667305.08746798	1883045.57403268
96	50	1667305.08746798	1871045.57403268	1679305.08746798	1883045.57403268
96	51	1679305.08746798	1871045.57403268	1691305.08746798	1883045.57403268
96	52	1691305.08746798	1871045.57403268	1703305.08746798	1883045.57403268
96	53	1703305.08746798	1871045.57403268	1715305.08746798	1883045.57403268
96	54	1715305.08746798	1871045.57403268	1727305.08746798	1883045.57403268
96	55	1727305.08746798	1871045.57403268	1739305.08746798	1883045.57403268
96	56	1739305.08746798	1871045.57403268	1751305.08746798	1883045.57403268
96	57	1751305.08746798	1871045.57403268	1763305.08746798	1883045.57403268
96	58	1763305.08746798	1871045.57403268	1775305.08746798	1883045.57403268
96	59	1775305.08746798	1871045.57403268	1787305.08746798	1883045.57403268
96	60	1787305.08746798	1871045.57403268	1799305.08746798	1883045.57403268
97	10	1187305.08746798	1859045.57403268	1199305.08746798	1871045.57403268
97	11	1199305.08746798	1859045.57403268	1211305.08746798	1871045.57403268
97	12	1211305.08746798	1859045.57403268	1223305.08746798	1871045.57403268
97	13	1223305.08746798	1859045.57403268	1235305.08746798	1871045.57403268
97	14	1235305.08746798	1859045.57403268	1247305.08746798	1871045.57403268
97	15	1247305.08746798	1859045.57403268	1259305.08746798	1871045.57403268
97	16	1259305.08746798	1859045.57403268	1271305.08746798	1871045.57403268
97	17	1271305.08746798	1859045.57403268	1283305.08746798	1871045.57403268
97	18	1283305.08746798	1859045.57403268	1295305.08746798	1871045.57403268
97	19	1295305.08746798	1859045.57403268	1307305.08746798	1871045.57403268
97	20	1307305.08746798	1859045.57403268	1319305.08746798	1871045.57403268
97	21	1319305.08746798	1859045.57403268	1331305.08746798	1871045.57403268
97	22	1331305.08746798	1859045.57403268	1343305.08746798	1871045.57403268
97	23	1343305.08746798	1859045.57403268	1355305.08746798	1871045.57403268
97	24	1355305.08746798	1859045.57403268	1367305.08746798	1871045.57403268
97	25	1367305.08746798	1859045.57403268	1379305.08746798	1871045.57403268
97	26	1379305.08746798	1859045.57403268	1391305.08746798	1871045.57403268
97	27	1391305.08746798	1859045.57403268	1403305.08746798	1871045.57403268
97	28	1403305.08746798	1859045.57403268	1415305.08746798	1871045.57403268
97	29	1415305.08746798	1859045.57403268	1427305.08746798	1871045.57403268
97	30	1427305.08746798	1859045.57403268	1439305.08746798	1871045.57403268
97	31	1439305.08746798	1859045.57403268	1451305.08746798	1871045.57403268
97	32	1451305.08746798	1859045.57403268	1463305.08746798	1871045.57403268
97	33	1463305.08746798	1859045.57403268	1475305.08746798	1871045.57403268
97	34	1475305.08746798	1859045.57403268	1487305.08746798	1871045.57403268
97	35	1487305.08746798	1859045.57403268	1499305.08746798	1871045.57403268
97	36	1499305.08746798	1859045.57403268	1511305.08746798	1871045.57403268
97	37	1511305.08746798	1859045.57403268	1523305.08746798	1871045.57403268
97	38	1523305.08746798	1859045.57403268	1535305.08746798	1871045.57403268
97	39	1535305.08746798	1859045.57403268	1547305.08746798	1871045.57403268
97	40	1547305.08746798	1859045.57403268	1559305.08746798	1871045.57403268
97	41	1559305.08746798	1859045.57403268	1571305.08746798	1871045.57403268
97	42	1571305.08746798	1859045.57403268	1583305.08746798	1871045.57403268
97	43	1583305.08746798	1859045.57403268	1595305.08746798	1871045.57403268
97	44	1595305.08746798	1859045.57403268	1607305.08746798	1871045.57403268
97	45	1607305.08746798	1859045.57403268	1619305.08746798	1871045.57403268
97	46	1619305.08746798	1859045.57403268	1631305.08746798	1871045.57403268
97	47	1631305.08746798	1859045.57403268	1643305.08746798	1871045.57403268
97	48	1643305.08746798	1859045.57403268	1655305.08746798	1871045.57403268
97	49	1655305.08746798	1859045.57403268	1667305.08746798	1871045.57403268
97	50	1667305.08746798	1859045.57403268	1679305.08746798	1871045.57403268
97	51	1679305.08746798	1859045.57403268	1691305.08746798	1871045.57403268
97	53	1703305.08746798	1859045.57403268	1715305.08746798	1871045.57403268
97	54	1715305.08746798	1859045.57403268	1727305.08746798	1871045.57403268
97	55	1727305.08746798	1859045.57403268	1739305.08746798	1871045.57403268
97	56	1739305.08746798	1859045.57403268	1751305.08746798	1871045.57403268
97	57	1751305.08746798	1859045.57403268	1763305.08746798	1871045.57403268
97	58	1763305.08746798	1859045.57403268	1775305.08746798	1871045.57403268
97	59	1775305.08746798	1859045.57403268	1787305.08746798	1871045.57403268
98	9	1175305.08746798	1847045.57403268	1187305.08746798	1859045.57403268
98	10	1187305.08746798	1847045.57403268	1199305.08746798	1859045.57403268
98	11	1199305.08746798	1847045.57403268	1211305.08746798	1859045.57403268
98	12	1211305.08746798	1847045.57403268	1223305.08746798	1859045.57403268
98	13	1223305.08746798	1847045.57403268	1235305.08746798	1859045.57403268
98	14	1235305.08746798	1847045.57403268	1247305.08746798	1859045.57403268
98	15	1247305.08746798	1847045.57403268	1259305.08746798	1859045.57403268
98	16	1259305.08746798	1847045.57403268	1271305.08746798	1859045.57403268
98	17	1271305.08746798	1847045.57403268	1283305.08746798	1859045.57403268
98	18	1283305.08746798	1847045.57403268	1295305.08746798	1859045.57403268
98	19	1295305.08746798	1847045.57403268	1307305.08746798	1859045.57403268
98	20	1307305.08746798	1847045.57403268	1319305.08746798	1859045.57403268
98	21	1319305.08746798	1847045.57403268	1331305.08746798	1859045.57403268
98	22	1331305.08746798	1847045.57403268	1343305.08746798	1859045.57403268
98	23	1343305.08746798	1847045.57403268	1355305.08746798	1859045.57403268
98	24	1355305.08746798	1847045.57403268	1367305.08746798	1859045.57403268
98	25	1367305.08746798	1847045.57403268	1379305.08746798	1859045.57403268
98	26	1379305.08746798	1847045.57403268	1391305.08746798	1859045.57403268
98	27	1391305.08746798	1847045.57403268	1403305.08746798	1859045.57403268
98	28	1403305.08746798	1847045.57403268	1415305.08746798	1859045.57403268
98	29	1415305.08746798	1847045.57403268	1427305.08746798	1859045.57403268
98	30	1427305.08746798	1847045.57403268	1439305.08746798	1859045.57403268
98	31	1439305.08746798	1847045.57403268	1451305.08746798	1859045.57403268
98	32	1451305.08746798	1847045.57403268	1463305.08746798	1859045.57403268
98	33	1463305.08746798	1847045.57403268	1475305.08746798	1859045.57403268
98	34	1475305.08746798	1847045.57403268	1487305.08746798	1859045.57403268
98	35	1487305.08746798	1847045.57403268	1499305.08746798	1859045.57403268
98	36	1499305.08746798	1847045.57403268	1511305.08746798	1859045.57403268
98	37	1511305.08746798	1847045.57403268	1523305.08746798	1859045.57403268
98	38	1523305.08746798	1847045.57403268	1535305.08746798	1859045.57403268
98	39	1535305.08746798	1847045.57403268	1547305.08746798	1859045.57403268
98	40	1547305.08746798	1847045.57403268	1559305.08746798	1859045.57403268
98	41	1559305.08746798	1847045.57403268	1571305.08746798	1859045.57403268
98	42	1571305.08746798	1847045.57403268	1583305.08746798	1859045.57403268
98	43	1583305.08746798	1847045.57403268	1595305.08746798	1859045.57403268
98	44	1595305.08746798	1847045.57403268	1607305.08746798	1859045.57403268
98	45	1607305.08746798	1847045.57403268	1619305.08746798	1859045.57403268
98	46	1619305.08746798	1847045.57403268	1631305.08746798	1859045.57403268
98	47	1631305.08746798	1847045.57403268	1643305.08746798	1859045.57403268
98	48	1643305.08746798	1847045.57403268	1655305.08746798	1859045.57403268
98	49	1655305.08746798	1847045.57403268	1667305.08746798	1859045.57403268
98	50	1667305.08746798	1847045.57403268	1679305.08746798	1859045.57403268
98	51	1679305.08746798	1847045.57403268	1691305.08746798	1859045.57403268
98	52	1691305.08746798	1847045.57403268	1703305.08746798	1859045.57403268
98	54	1715305.08746798	1847045.57403268	1727305.08746798	1859045.57403268
98	55	1727305.08746798	1847045.57403268	1739305.08746798	1859045.57403268
98	56	1739305.08746798	1847045.57403268	1751305.08746798	1859045.57403268
98	57	1751305.08746798	1847045.57403268	1763305.08746798	1859045.57403268
98	58	1763305.08746798	1847045.57403268	1775305.08746798	1859045.57403268
98	59	1775305.08746798	1847045.57403268	1787305.08746798	1859045.57403268
99	9	1175305.08746798	1835045.57403268	1187305.08746798	1847045.57403268
99	10	1187305.08746798	1835045.57403268	1199305.08746798	1847045.57403268
99	11	1199305.08746798	1835045.57403268	1211305.08746798	1847045.57403268
99	12	1211305.08746798	1835045.57403268	1223305.08746798	1847045.57403268
99	13	1223305.08746798	1835045.57403268	1235305.08746798	1847045.57403268
99	14	1235305.08746798	1835045.57403268	1247305.08746798	1847045.57403268
99	15	1247305.08746798	1835045.57403268	1259305.08746798	1847045.57403268
99	16	1259305.08746798	1835045.57403268	1271305.08746798	1847045.57403268
99	17	1271305.08746798	1835045.57403268	1283305.08746798	1847045.57403268
99	18	1283305.08746798	1835045.57403268	1295305.08746798	1847045.57403268
99	19	1295305.08746798	1835045.57403268	1307305.08746798	1847045.57403268
99	20	1307305.08746798	1835045.57403268	1319305.08746798	1847045.57403268
99	21	1319305.08746798	1835045.57403268	1331305.08746798	1847045.57403268
99	22	1331305.08746798	1835045.57403268	1343305.08746798	1847045.57403268
99	23	1343305.08746798	1835045.57403268	1355305.08746798	1847045.57403268
99	24	1355305.08746798	1835045.57403268	1367305.08746798	1847045.57403268
99	25	1367305.08746798	1835045.57403268	1379305.08746798	1847045.57403268
99	26	1379305.08746798	1835045.57403268	1391305.08746798	1847045.57403268
99	27	1391305.08746798	1835045.57403268	1403305.08746798	1847045.57403268
99	28	1403305.08746798	1835045.57403268	1415305.08746798	1847045.57403268
99	29	1415305.08746798	1835045.57403268	1427305.08746798	1847045.57403268
99	30	1427305.08746798	1835045.57403268	1439305.08746798	1847045.57403268
99	31	1439305.08746798	1835045.57403268	1451305.08746798	1847045.57403268
99	32	1451305.08746798	1835045.57403268	1463305.08746798	1847045.57403268
99	33	1463305.08746798	1835045.57403268	1475305.08746798	1847045.57403268
99	34	1475305.08746798	1835045.57403268	1487305.08746798	1847045.57403268
99	35	1487305.08746798	1835045.57403268	1499305.08746798	1847045.57403268
99	36	1499305.08746798	1835045.57403268	1511305.08746798	1847045.57403268
99	37	1511305.08746798	1835045.57403268	1523305.08746798	1847045.57403268
99	38	1523305.08746798	1835045.57403268	1535305.08746798	1847045.57403268
99	39	1535305.08746798	1835045.57403268	1547305.08746798	1847045.57403268
99	40	1547305.08746798	1835045.57403268	1559305.08746798	1847045.57403268
99	41	1559305.08746798	1835045.57403268	1571305.08746798	1847045.57403268
99	42	1571305.08746798	1835045.57403268	1583305.08746798	1847045.57403268
99	43	1583305.08746798	1835045.57403268	1595305.08746798	1847045.57403268
99	44	1595305.08746798	1835045.57403268	1607305.08746798	1847045.57403268
99	45	1607305.08746798	1835045.57403268	1619305.08746798	1847045.57403268
99	46	1619305.08746798	1835045.57403268	1631305.08746798	1847045.57403268
99	47	1631305.08746798	1835045.57403268	1643305.08746798	1847045.57403268
99	48	1643305.08746798	1835045.57403268	1655305.08746798	1847045.57403268
99	49	1655305.08746798	1835045.57403268	1667305.08746798	1847045.57403268
99	50	1667305.08746798	1835045.57403268	1679305.08746798	1847045.57403268
99	51	1679305.08746798	1835045.57403268	1691305.08746798	1847045.57403268
99	52	1691305.08746798	1835045.57403268	1703305.08746798	1847045.57403268
99	54	1715305.08746798	1835045.57403268	1727305.08746798	1847045.57403268
99	55	1727305.08746798	1835045.57403268	1739305.08746798	1847045.57403268
99	56	1739305.08746798	1835045.57403268	1751305.08746798	1847045.57403268
99	57	1751305.08746798	1835045.57403268	1763305.08746798	1847045.57403268
99	58	1763305.08746798	1835045.57403268	1775305.08746798	1847045.57403268
99	59	1775305.08746798	1835045.57403268	1787305.08746798	1847045.57403268
100	9	1175305.08746798	1823045.57403268	1187305.08746798	1835045.57403268
100	10	1187305.08746798	1823045.57403268	1199305.08746798	1835045.57403268
100	11	1199305.08746798	1823045.57403268	1211305.08746798	1835045.57403268
100	12	1211305.08746798	1823045.57403268	1223305.08746798	1835045.57403268
100	13	1223305.08746798	1823045.57403268	1235305.08746798	1835045.57403268
100	14	1235305.08746798	1823045.57403268	1247305.08746798	1835045.57403268
100	15	1247305.08746798	1823045.57403268	1259305.08746798	1835045.57403268
100	16	1259305.08746798	1823045.57403268	1271305.08746798	1835045.57403268
100	17	1271305.08746798	1823045.57403268	1283305.08746798	1835045.57403268
100	18	1283305.08746798	1823045.57403268	1295305.08746798	1835045.57403268
100	19	1295305.08746798	1823045.57403268	1307305.08746798	1835045.57403268
100	20	1307305.08746798	1823045.57403268	1319305.08746798	1835045.57403268
100	21	1319305.08746798	1823045.57403268	1331305.08746798	1835045.57403268
100	22	1331305.08746798	1823045.57403268	1343305.08746798	1835045.57403268
100	23	1343305.08746798	1823045.57403268	1355305.08746798	1835045.57403268
100	24	1355305.08746798	1823045.57403268	1367305.08746798	1835045.57403268
100	25	1367305.08746798	1823045.57403268	1379305.08746798	1835045.57403268
100	26	1379305.08746798	1823045.57403268	1391305.08746798	1835045.57403268
100	27	1391305.08746798	1823045.57403268	1403305.08746798	1835045.57403268
100	28	1403305.08746798	1823045.57403268	1415305.08746798	1835045.57403268
100	29	1415305.08746798	1823045.57403268	1427305.08746798	1835045.57403268
100	30	1427305.08746798	1823045.57403268	1439305.08746798	1835045.57403268
100	31	1439305.08746798	1823045.57403268	1451305.08746798	1835045.57403268
100	32	1451305.08746798	1823045.57403268	1463305.08746798	1835045.57403268
100	33	1463305.08746798	1823045.57403268	1475305.08746798	1835045.57403268
100	34	1475305.08746798	1823045.57403268	1487305.08746798	1835045.57403268
100	35	1487305.08746798	1823045.57403268	1499305.08746798	1835045.57403268
100	36	1499305.08746798	1823045.57403268	1511305.08746798	1835045.57403268
100	37	1511305.08746798	1823045.57403268	1523305.08746798	1835045.57403268
100	38	1523305.08746798	1823045.57403268	1535305.08746798	1835045.57403268
100	39	1535305.08746798	1823045.57403268	1547305.08746798	1835045.57403268
100	40	1547305.08746798	1823045.57403268	1559305.08746798	1835045.57403268
100	41	1559305.08746798	1823045.57403268	1571305.08746798	1835045.57403268
100	42	1571305.08746798	1823045.57403268	1583305.08746798	1835045.57403268
100	43	1583305.08746798	1823045.57403268	1595305.08746798	1835045.57403268
100	44	1595305.08746798	1823045.57403268	1607305.08746798	1835045.57403268
100	45	1607305.08746798	1823045.57403268	1619305.08746798	1835045.57403268
100	46	1619305.08746798	1823045.57403268	1631305.08746798	1835045.57403268
100	47	1631305.08746798	1823045.57403268	1643305.08746798	1835045.57403268
100	48	1643305.08746798	1823045.57403268	1655305.08746798	1835045.57403268
100	49	1655305.08746798	1823045.57403268	1667305.08746798	1835045.57403268
100	50	1667305.08746798	1823045.57403268	1679305.08746798	1835045.57403268
100	51	1679305.08746798	1823045.57403268	1691305.08746798	1835045.57403268
100	52	1691305.08746798	1823045.57403268	1703305.08746798	1835045.57403268
100	53	1703305.08746798	1823045.57403268	1715305.08746798	1835045.57403268
100	55	1727305.08746798	1823045.57403268	1739305.08746798	1835045.57403268
100	56	1739305.08746798	1823045.57403268	1751305.08746798	1835045.57403268
